cod_ocorrencia;ano;mes_ano;munic;mcirc;regiao;roubo_celular
28065;2020;2020m06;Niterï¿;3303302;Grande Niterï¿;5
28066;2020;2020m06;Niterï¿;3303302;Grande Niterï¿;4
28067;2020;2020m06;Niterï¿;3303302;Grande Niterï¿;9
28068;2020;2020m06;Niterï¿;3303302;Grande Niterï¿;2
28069;2020;2020m06;Niterï¿;3303302;Grande Niterï¿;4
28070;2020;2020m06;Maricï;3302700;Grande Niterï¿;7
28071;2020;2020m06;Barra do Pirai;3300308;Interior;0
28072;2020;2020m06;Resende;3304201;Interior;0
28073;2020;2020m06;Barra Mansa;3300407;Interior;1
28074;2020;2020m06;Valenï¿;3306107;Interior;0
28075;2020;2020m06;Rio das Flores;3304508;Interior;0
28076;2020;2020m06;Volta Redonda;3306305;Interior;4
28077;2020;2020m06;Piraï;3304003;Interior;0
28078;2020;2020m06;Vassouras;3306206;Interior;0
28079;2020;2020m06;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
28080;2020;2020m06;Mendes;3302809;Interior;0
28081;2020;2020m06;Engenheiro Paulo de Frontin;3301801;Interior;0
28082;2020;2020m06;Itatiaia;3302254;Interior;2
28083;2020;2020m06;"Porto Real;Quatis";9999992;Interior;0
28084;2020;2020m06;Pinheiral;3303955;Interior;0
28085;2020;2020m06;Sï¿½ï¿½ï¿½o Josï¿½ï¿½ï¿½ do V;3305158;Interior;0
28086;2020;2020m06;Petrï¿½ï¿½;3303906;Interior;1
28087;2020;2020m06;Petrï¿½ï¿½;3303906;Interior;0
28088;2020;2020m06;Paraï¿½ï¿½ï¿½b;3303708;Interior;0
28089;2020;2020m06;"Comendador Levy Gasparian;Areal;Trï¿½ï¿½ï";9999991;Interior;2
28090;2020;2020m06;Sapucaia;3305406;Interior;0
28091;2020;2020m06;Teresï¿½ï¿½;3305802;Interior;0
28092;2020;2020m06;Sumidouro;3305703;Interior;0
28093;2020;2020m06;Carmo;3301207;Interior;0
28094;2020;2020m06;Araruama;3300209;Interior;2
28095;2020;2020m06;Rio Bonito;3304300;Interior;0
28096;2020;2020m06;Silva Jardim;3305604;Interior;0
28097;2020;2020m06;Casimiro de Abreu;3301306;Interior;0
28098;2020;2020m06;Conceiï¿½ï¿½ï¿½ï¿½ï;3301405;Interior;0
28099;2020;2020m06;Macaï;3302403;Interior;7
28100;2020;2020m06;Saquarema;3305505;Interior;0
28101;2020;2020m06;Sï¿½ï¿½ï¿½o Pedro d;3305208;Interior;1
28102;2020;2020m06;Cabo Frio;3300704;Interior;9
28103;2020;2020m06;Armaï¿½ï¿½ï¿½ï¿½ï¿;3300233;Interior;0
28104;2020;2020m06;Rio das Ostras;3304524;Interior;6
28105;2020;2020m06;Iguaba Grande;3301876;Interior;3
28106;2020;2020m06;"Quissamï¿½ï¿½ï¿½;C";9999994;Interior;0
28107;2020;2020m06;Arraial do Cabo;3300258;Interior;1
28108;2020;2020m06;Campos dos Goytacazes;3301009;Interior;3
28109;2020;2020m06;Itaocara;3302106;Interior;0
28110;2020;2020m06;"Santo Antï¿½ï¿½ï¿½nio de Pï¿½ï";9999993;Interior;0
28111;2020;2020m06;Miracema;3303005;Interior;0
28112;2020;2020m06;Laje do Muriaï;3302304;Interior;1
28113;2020;2020m06;Porciï¿½ï¿½;3304102;Interior;0
28114;2020;2020m06;"Natividade;Varre-Sai";9999997;Interior;1
28115;2020;2020m06;Sï¿½ï¿½ï¿½o;3304805;Interior;0
28116;2020;2020m06;Cambuci;3300902;Interior;0
28117;2020;2020m06;"Itaperuna;Sï¿½ï¿½ï¿½o Jos";9999996;Interior;0
28118;2020;2020m06;Bom Jesus de Itabapoana;3300605;Interior;0
28119;2020;2020m06;Sï¿½ï¿½ï¿½o Joï¿½;3305000;Interior;1
28120;2020;2020m06;Campos dos Goytacazes;3301009;Interior;2
28121;2020;2020m06;Sï¿½ï¿½ï¿½o Francisco de It;3304755;Interior;0
28122;2020;2020m06;"Cardoso Moreira;Italva";9999995;Interior;0
28123;2020;2020m06;Nova Friburgo;3303401;Interior;0
28124;2020;2020m06;Duas Barras;3301603;Interior;0
28125;2020;2020m06;Cantagalo;3301108;Interior;0
28126;2020;2020m06;"Cordeiro;Macuco";9999998;Interior;0
28127;2020;2020m06;Sï¿½ï¿½ï¿½o Sebastiï¿;3305307;Interior;0
28128;2020;2020m06;Santa Maria Madalena;3304607;Interior;0
28129;2020;2020m06;Trajano de Morais;3305901;Interior;0
28130;2020;2020m06;Bom Jardim;3300506;Interior;0
28131;2020;2020m06;Cachoeiras de Macacu;3300803;Interior;1
28132;2020;2020m06;Mangaratiba;3302601;Interior;0
28133;2020;2020m06;Angra dos Reis;3300100;Interior;1
28134;2020;2020m06;Paraty;3303807;Interior;0
28135;2020;2020m06;Rio Claro;3304409;Interior;0
28136;2020;2020m07;Rio de Janeiro;3304557;Capital;20
28137;2020;2020m07;Rio de Janeiro;3304557;Capital;6
28138;2020;2020m07;Rio de Janeiro;3304557;Capital;17
28139;2020;2020m07;Rio de Janeiro;3304557;Capital;18
28140;2020;2020m07;Rio de Janeiro;3304557;Capital;3
28141;2020;2020m07;Rio de Janeiro;3304557;Capital;16
28142;2020;2020m07;Rio de Janeiro;3304557;Capital;16
28143;2020;2020m07;Rio de Janeiro;3304557;Capital;1
28144;2020;2020m07;Rio de Janeiro;3304557;Capital;4
28145;2020;2020m07;Rio de Janeiro;3304557;Capital;3
28146;2020;2020m07;Rio de Janeiro;3304557;Capital;7
28147;2020;2020m07;Rio de Janeiro;3304557;Capital;0
28148;2020;2020m07;Rio de Janeiro;3304557;Capital;18
28149;2020;2020m07;Rio de Janeiro;3304557;Capital;15
28150;2020;2020m07;Rio de Janeiro;3304557;Capital;15
28151;2020;2020m07;Rio de Janeiro;3304557;Capital;8
28152;2020;2020m07;Rio de Janeiro;3304557;Capital;9
28153;2020;2020m07;Rio de Janeiro;3304557;Capital;26
28154;2020;2020m07;Rio de Janeiro;3304557;Capital;19
28155;2020;2020m07;Rio de Janeiro;3304557;Capital;13
28156;2020;2020m07;Rio de Janeiro;3304557;Capital;6
28157;2020;2020m07;Rio de Janeiro;3304557;Capital;12
28158;2020;2020m07;Rio de Janeiro;3304557;Capital;10
28159;2020;2020m07;Rio de Janeiro;3304557;Capital;28
28160;2020;2020m07;Rio de Janeiro;3304557;Capital;23
28161;2020;2020m07;Rio de Janeiro;3304557;Capital;51
28162;2020;2020m07;Rio de Janeiro;3304557;Capital;17
28163;2020;2020m07;Rio de Janeiro;3304557;Capital;15
28164;2020;2020m07;Rio de Janeiro;3304557;Capital;29
28165;2020;2020m07;Rio de Janeiro;3304557;Capital;65
28166;2020;2020m07;Rio de Janeiro;3304557;Capital;59
28167;2020;2020m07;Rio de Janeiro;3304557;Capital;39
28168;2020;2020m07;Rio de Janeiro;3304557;Capital;8
28169;2020;2020m07;Rio de Janeiro;3304557;Capital;11
28170;2020;2020m07;Rio de Janeiro;3304557;Capital;33
28171;2020;2020m07;Rio de Janeiro;3304557;Capital;48
28172;2020;2020m07;Rio de Janeiro;3304557;Capital;22
28173;2020;2020m07;Rio de Janeiro;3304557;Capital;10
28174;2020;2020m07;Rio de Janeiro;3304557;Capital;9
28175;2020;2020m07;Rio de Janeiro;3304557;Capital;5
28176;2020;2020m07;Rio de Janeiro;3304557;Capital;15
28177;2020;2020m07;Seropï¿½ï¿;3305554;Baixada Fluminense;16
28178;2020;2020m07;Itaguaï;3302007;Baixada Fluminense;5
28179;2020;2020m07;Paracambi;3303609;Baixada Fluminense;0
28180;2020;2020m07;Nova Iguaï¿;3303500;Baixada Fluminense;29
28181;2020;2020m07;Mesquita;3302858;Baixada Fluminense;33
28182;2020;2020m07;Belford Roxo;3300456;Baixada Fluminense;40
28183;2020;2020m07;Queimados;3304144;Baixada Fluminense;14
28184;2020;2020m07;Nova Iguaï¿;3303500;Baixada Fluminense;30
28185;2020;2020m07;Nilï¿½ï¿½;3303203;Baixada Fluminense;26
28186;2020;2020m07;Nova Iguaï¿;3303500;Baixada Fluminense;34
28187;2020;2020m07;Duque de Caxias;3301702;Baixada Fluminense;36
28188;2020;2020m07;Duque de Caxias;3301702;Baixada Fluminense;30
28189;2020;2020m07;Duque de Caxias;3301702;Baixada Fluminense;2
28190;2020;2020m07;Duque de Caxias;3301702;Baixada Fluminense;16
28191;2020;2020m07;Japeri;3302270;Baixada Fluminense;3
28192;2020;2020m07;Sï¿½ï¿½ï¿½o Joï¿½ï;3305109;Baixada Fluminense;72
28193;2020;2020m07;Magï;3302502;Baixada Fluminense;7
28194;2020;2020m07;Magï;3302502;Baixada Fluminense;8
28195;2020;2020m07;Guapimirim;3301850;Baixada Fluminense;0
28196;2020;2020m07;Tanguï;3305752;Interior;1
28197;2020;2020m07;Itaboraï;3301900;Interior;10
28198;2020;2020m07;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;25
28199;2020;2020m07;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;13
28200;2020;2020m07;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;30
28201;2020;2020m07;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;5
28202;2020;2020m07;Niterï¿;3303302;Grande Niterï¿;10
28203;2020;2020m07;Niterï¿;3303302;Grande Niterï¿;2
28204;2020;2020m07;Niterï¿;3303302;Grande Niterï¿;3
28205;2020;2020m07;Niterï¿;3303302;Grande Niterï¿;2
28206;2020;2020m07;Niterï¿;3303302;Grande Niterï¿;4
28207;2020;2020m07;Maricï;3302700;Grande Niterï¿;5
28208;2020;2020m07;Barra do Pirai;3300308;Interior;1
28209;2020;2020m07;Resende;3304201;Interior;1
28210;2020;2020m07;Barra Mansa;3300407;Interior;2
28211;2020;2020m07;Valenï¿;3306107;Interior;0
28212;2020;2020m07;Rio das Flores;3304508;Interior;0
28213;2020;2020m07;Volta Redonda;3306305;Interior;9
28214;2020;2020m07;Piraï;3304003;Interior;0
28215;2020;2020m07;Vassouras;3306206;Interior;0
28216;2020;2020m07;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
28217;2020;2020m07;Mendes;3302809;Interior;0
28218;2020;2020m07;Engenheiro Paulo de Frontin;3301801;Interior;0
28219;2020;2020m07;Itatiaia;3302254;Interior;1
28220;2020;2020m07;"Porto Real;Quatis";9999992;Interior;0
28221;2020;2020m07;Pinheiral;3303955;Interior;0
28222;2020;2020m07;Sï¿½ï¿½ï¿½o Josï¿½ï¿½ï¿½ do V;3305158;Interior;0
28223;2020;2020m07;Petrï¿½ï¿½;3303906;Interior;0
28224;2020;2020m07;Petrï¿½ï¿½;3303906;Interior;1
28225;2020;2020m07;Paraï¿½ï¿½ï¿½b;3303708;Interior;0
28226;2020;2020m07;"Comendador Levy Gasparian;Areal;Trï¿½ï¿½ï";9999991;Interior;0
28227;2020;2020m07;Sapucaia;3305406;Interior;0
28228;2020;2020m07;Teresï¿½ï¿½;3305802;Interior;1
28229;2020;2020m07;Sumidouro;3305703;Interior;0
28230;2020;2020m07;Carmo;3301207;Interior;0
28231;2020;2020m07;Araruama;3300209;Interior;4
28232;2020;2020m07;Rio Bonito;3304300;Interior;0
28233;2020;2020m07;Silva Jardim;3305604;Interior;1
28234;2020;2020m07;Casimiro de Abreu;3301306;Interior;2
28235;2020;2020m07;Conceiï¿½ï¿½ï¿½ï¿½ï;3301405;Interior;1
28236;2020;2020m07;Macaï;3302403;Interior;9
28237;2020;2020m07;Saquarema;3305505;Interior;3
28238;2020;2020m07;Sï¿½ï¿½ï¿½o Pedro d;3305208;Interior;3
28239;2020;2020m07;Cabo Frio;3300704;Interior;10
28240;2020;2020m07;Armaï¿½ï¿½ï¿½ï¿½ï¿;3300233;Interior;0
28241;2020;2020m07;Rio das Ostras;3304524;Interior;16
28242;2020;2020m07;Iguaba Grande;3301876;Interior;1
28243;2020;2020m07;"Quissamï¿½ï¿½ï¿½;C";9999994;Interior;1
28244;2020;2020m07;Arraial do Cabo;3300258;Interior;0
28245;2020;2020m07;Campos dos Goytacazes;3301009;Interior;1
28246;2020;2020m07;Itaocara;3302106;Interior;0
28247;2020;2020m07;"Santo Antï¿½ï¿½ï¿½nio de Pï¿½ï";9999993;Interior;0
28248;2020;2020m07;Miracema;3303005;Interior;0
28249;2020;2020m07;Laje do Muriaï;3302304;Interior;0
28250;2020;2020m07;Porciï¿½ï¿½;3304102;Interior;0
28251;2020;2020m07;"Natividade;Varre-Sai";9999997;Interior;0
28252;2020;2020m07;Sï¿½ï¿½ï¿½o;3304805;Interior;0
28253;2020;2020m07;Cambuci;3300902;Interior;0
28254;2020;2020m07;"Itaperuna;Sï¿½ï¿½ï¿½o Jos";9999996;Interior;0
28255;2020;2020m07;Bom Jesus de Itabapoana;3300605;Interior;0
28256;2020;2020m07;Sï¿½ï¿½ï¿½o Joï¿½;3305000;Interior;1
28257;2020;2020m07;Campos dos Goytacazes;3301009;Interior;10
28258;2020;2020m07;Sï¿½ï¿½ï¿½o Francisco de It;3304755;Interior;0
28259;2020;2020m07;"Cardoso Moreira;Italva";9999995;Interior;0
28260;2020;2020m07;Nova Friburgo;3303401;Interior;1
28261;2020;2020m07;Duas Barras;3301603;Interior;0
28262;2020;2020m07;Cantagalo;3301108;Interior;0
28263;2020;2020m07;"Cordeiro;Macuco";9999998;Interior;0
28264;2020;2020m07;Sï¿½ï¿½ï¿½o Sebastiï¿;3305307;Interior;0
28265;2020;2020m07;Santa Maria Madalena;3304607;Interior;0
28266;2020;2020m07;Trajano de Morais;3305901;Interior;0
28267;2020;2020m07;Bom Jardim;3300506;Interior;0
28268;2020;2020m07;Cachoeiras de Macacu;3300803;Interior;0
28269;2020;2020m07;Mangaratiba;3302601;Interior;1
28270;2020;2020m07;Angra dos Reis;3300100;Interior;4
28271;2020;2020m07;Paraty;3303807;Interior;0
28272;2020;2020m07;Rio Claro;3304409;Interior;0
28273;2020;2020m08;Rio de Janeiro;3304557;Capital;4
28274;2020;2020m08;Rio de Janeiro;3304557;Capital;6
28275;2020;2020m08;Rio de Janeiro;3304557;Capital;16
28276;2020;2020m08;Rio de Janeiro;3304557;Capital;11
28277;2020;2020m08;Rio de Janeiro;3304557;Capital;1
28278;2020;2020m08;Rio de Janeiro;3304557;Capital;12
28279;2020;2020m08;Rio de Janeiro;3304557;Capital;8
28280;2020;2020m08;Rio de Janeiro;3304557;Capital;1
28281;2020;2020m08;Rio de Janeiro;3304557;Capital;4
28282;2020;2020m08;Rio de Janeiro;3304557;Capital;4
28283;2020;2020m08;Rio de Janeiro;3304557;Capital;14
28284;2020;2020m08;Rio de Janeiro;3304557;Capital;4
28285;2020;2020m08;Rio de Janeiro;3304557;Capital;14
28286;2020;2020m08;Rio de Janeiro;3304557;Capital;16
28287;2020;2020m08;Rio de Janeiro;3304557;Capital;10
28288;2020;2020m08;Rio de Janeiro;3304557;Capital;7
28289;2020;2020m08;Rio de Janeiro;3304557;Capital;9
28290;2020;2020m08;Rio de Janeiro;3304557;Capital;25
28291;2020;2020m08;Rio de Janeiro;3304557;Capital;16
28292;2020;2020m08;Rio de Janeiro;3304557;Capital;9
28293;2020;2020m08;Rio de Janeiro;3304557;Capital;19
28294;2020;2020m08;Rio de Janeiro;3304557;Capital;11
28295;2020;2020m08;Rio de Janeiro;3304557;Capital;8
28296;2020;2020m08;Rio de Janeiro;3304557;Capital;33
28297;2020;2020m08;Rio de Janeiro;3304557;Capital;14
28298;2020;2020m08;Rio de Janeiro;3304557;Capital;60
28299;2020;2020m08;Rio de Janeiro;3304557;Capital;14
28300;2020;2020m08;Rio de Janeiro;3304557;Capital;10
28301;2020;2020m08;Rio de Janeiro;3304557;Capital;28
28302;2020;2020m08;Rio de Janeiro;3304557;Capital;50
28303;2020;2020m08;Rio de Janeiro;3304557;Capital;51
28304;2020;2020m08;Rio de Janeiro;3304557;Capital;66
28305;2020;2020m08;Rio de Janeiro;3304557;Capital;8
28306;2020;2020m08;Rio de Janeiro;3304557;Capital;11
28307;2020;2020m08;Rio de Janeiro;3304557;Capital;23
28308;2020;2020m08;Rio de Janeiro;3304557;Capital;21
28309;2020;2020m08;Rio de Janeiro;3304557;Capital;16
28310;2020;2020m08;Rio de Janeiro;3304557;Capital;14
28311;2020;2020m08;Rio de Janeiro;3304557;Capital;8
28312;2020;2020m08;Rio de Janeiro;3304557;Capital;6
28313;2020;2020m08;Rio de Janeiro;3304557;Capital;20
28314;2020;2020m08;Seropï¿½ï¿;3305554;Baixada Fluminense;5
28315;2020;2020m08;Itaguaï;3302007;Baixada Fluminense;6
28316;2020;2020m08;Paracambi;3303609;Baixada Fluminense;1
28317;2020;2020m08;Nova Iguaï¿;3303500;Baixada Fluminense;28
28318;2020;2020m08;Mesquita;3302858;Baixada Fluminense;29
28319;2020;2020m08;Belford Roxo;3300456;Baixada Fluminense;33
28320;2020;2020m08;Queimados;3304144;Baixada Fluminense;8
28321;2020;2020m08;Nova Iguaï¿;3303500;Baixada Fluminense;40
28322;2020;2020m08;Nilï¿½ï¿½;3303203;Baixada Fluminense;22
28323;2020;2020m08;Nova Iguaï¿;3303500;Baixada Fluminense;33
28324;2020;2020m08;Duque de Caxias;3301702;Baixada Fluminense;21
28325;2020;2020m08;Duque de Caxias;3301702;Baixada Fluminense;27
28326;2020;2020m08;Duque de Caxias;3301702;Baixada Fluminense;4
28327;2020;2020m08;Duque de Caxias;3301702;Baixada Fluminense;23
28328;2020;2020m08;Japeri;3302270;Baixada Fluminense;2
28329;2020;2020m08;Sï¿½ï¿½ï¿½o Joï¿½ï;3305109;Baixada Fluminense;81
28330;2020;2020m08;Magï;3302502;Baixada Fluminense;6
28331;2020;2020m08;Magï;3302502;Baixada Fluminense;10
28332;2020;2020m08;Guapimirim;3301850;Baixada Fluminense;2
28333;2020;2020m08;Tanguï;3305752;Interior;1
28334;2020;2020m08;Itaboraï;3301900;Interior;10
28335;2020;2020m08;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;20
28336;2020;2020m08;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;21
28337;2020;2020m08;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;20
28338;2020;2020m08;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;6
28339;2020;2020m08;Niterï¿;3303302;Grande Niterï¿;7
28340;2020;2020m08;Niterï¿;3303302;Grande Niterï¿;2
28341;2020;2020m08;Niterï¿;3303302;Grande Niterï¿;5
28342;2020;2020m08;Niterï¿;3303302;Grande Niterï¿;1
28343;2020;2020m08;Niterï¿;3303302;Grande Niterï¿;4
28344;2020;2020m08;Maricï;3302700;Grande Niterï¿;8
28345;2020;2020m08;Barra do Pirai;3300308;Interior;0
28346;2020;2020m08;Resende;3304201;Interior;2
28347;2020;2020m08;Barra Mansa;3300407;Interior;2
28348;2020;2020m08;Valenï¿;3306107;Interior;0
28349;2020;2020m08;Rio das Flores;3304508;Interior;0
28350;2020;2020m08;Volta Redonda;3306305;Interior;9
28351;2020;2020m08;Piraï;3304003;Interior;0
28352;2020;2020m08;Vassouras;3306206;Interior;0
28353;2020;2020m08;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
28354;2020;2020m08;Mendes;3302809;Interior;0
28355;2020;2020m08;Engenheiro Paulo de Frontin;3301801;Interior;0
28356;2020;2020m08;Itatiaia;3302254;Interior;0
28357;2020;2020m08;"Porto Real;Quatis";9999992;Interior;0
28358;2020;2020m08;Pinheiral;3303955;Interior;1
28359;2020;2020m08;Sï¿½ï¿½ï¿½o Josï¿½ï¿½ï¿½ do V;3305158;Interior;0
28360;2020;2020m08;Petrï¿½ï¿½;3303906;Interior;2
28361;2020;2020m08;Petrï¿½ï¿½;3303906;Interior;0
28362;2020;2020m08;Paraï¿½ï¿½ï¿½b;3303708;Interior;0
28363;2020;2020m08;"Comendador Levy Gasparian;Areal;Trï¿½ï¿½ï";9999991;Interior;1
28364;2020;2020m08;Sapucaia;3305406;Interior;0
28365;2020;2020m08;Teresï¿½ï¿½;3305802;Interior;0
28366;2020;2020m08;Sumidouro;3305703;Interior;0
28367;2020;2020m08;Carmo;3301207;Interior;0
28368;2020;2020m08;Araruama;3300209;Interior;5
28369;2020;2020m08;Rio Bonito;3304300;Interior;0
28370;2020;2020m08;Silva Jardim;3305604;Interior;0
28371;2020;2020m08;Casimiro de Abreu;3301306;Interior;1
28372;2020;2020m08;Conceiï¿½ï¿½ï¿½ï¿½ï;3301405;Interior;0
28373;2020;2020m08;Macaï;3302403;Interior;5
28374;2020;2020m08;Saquarema;3305505;Interior;7
28375;2020;2020m08;Sï¿½ï¿½ï¿½o Pedro d;3305208;Interior;5
28376;2020;2020m08;Cabo Frio;3300704;Interior;8
28377;2020;2020m08;Armaï¿½ï¿½ï¿½ï¿½ï¿;3300233;Interior;0
28378;2020;2020m08;Rio das Ostras;3304524;Interior;2
28379;2020;2020m08;Iguaba Grande;3301876;Interior;1
28380;2020;2020m08;"Quissamï¿½ï¿½ï¿½;C";9999994;Interior;0
28381;2020;2020m08;Arraial do Cabo;3300258;Interior;1
28382;2020;2020m08;Campos dos Goytacazes;3301009;Interior;15
28383;2020;2020m08;Itaocara;3302106;Interior;0
28384;2020;2020m08;"Santo Antï¿½ï¿½ï¿½nio de Pï¿½ï";9999993;Interior;0
28385;2020;2020m08;Miracema;3303005;Interior;0
28386;2020;2020m08;Laje do Muriaï;3302304;Interior;0
28387;2020;2020m08;Porciï¿½ï¿½;3304102;Interior;0
28388;2020;2020m08;"Natividade;Varre-Sai";9999997;Interior;0
28389;2020;2020m08;Sï¿½ï¿½ï¿½o;3304805;Interior;0
28390;2020;2020m08;Cambuci;3300902;Interior;0
28391;2020;2020m08;"Itaperuna;Sï¿½ï¿½ï¿½o Jos";9999996;Interior;0
28392;2020;2020m08;Bom Jesus de Itabapoana;3300605;Interior;0
28393;2020;2020m08;Sï¿½ï¿½ï¿½o Joï¿½;3305000;Interior;0
28394;2020;2020m08;Campos dos Goytacazes;3301009;Interior;9
28395;2020;2020m08;Sï¿½ï¿½ï¿½o Francisco de It;3304755;Interior;2
28396;2020;2020m08;"Cardoso Moreira;Italva";9999995;Interior;0
28397;2020;2020m08;Nova Friburgo;3303401;Interior;2
28398;2020;2020m08;Duas Barras;3301603;Interior;0
28399;2020;2020m08;Cantagalo;3301108;Interior;0
28400;2020;2020m08;"Cordeiro;Macuco";9999998;Interior;0
28401;2020;2020m08;Sï¿½ï¿½ï¿½o Sebastiï¿;3305307;Interior;0
28402;2020;2020m08;Santa Maria Madalena;3304607;Interior;0
28403;2020;2020m08;Trajano de Morais;3305901;Interior;0
28404;2020;2020m08;Bom Jardim;3300506;Interior;0
28405;2020;2020m08;Cachoeiras de Macacu;3300803;Interior;0
28406;2020;2020m08;Mangaratiba;3302601;Interior;2
28407;2020;2020m08;Angra dos Reis;3300100;Interior;2
28408;2020;2020m08;Paraty;3303807;Interior;0
28409;2020;2020m08;Rio Claro;3304409;Interior;0
28410;2020;2020m09;Rio de Janeiro;3304557;Capital;9
28411;2020;2020m09;Rio de Janeiro;3304557;Capital;10
28412;2020;2020m09;Rio de Janeiro;3304557;Capital;4
28413;2020;2020m09;Rio de Janeiro;3304557;Capital;4
28414;2020;2020m09;Rio de Janeiro;3304557;Capital;7
28415;2020;2020m09;Rio de Janeiro;3304557;Capital;18
28416;2020;2020m09;Rio de Janeiro;3304557;Capital;1
28417;2020;2020m09;Rio de Janeiro;3304557;Capital;0
28418;2020;2020m09;Rio de Janeiro;3304557;Capital;3
28419;2020;2020m09;Rio de Janeiro;3304557;Capital;4
28420;2020;2020m09;Rio de Janeiro;3304557;Capital;19
28421;2020;2020m09;Rio de Janeiro;3304557;Capital;4
28422;2020;2020m09;Rio de Janeiro;3304557;Capital;23
28423;2020;2020m09;Rio de Janeiro;3304557;Capital;11
28424;2020;2020m09;Rio de Janeiro;3304557;Capital;11
28425;2020;2020m09;Rio de Janeiro;3304557;Capital;8
28426;2020;2020m09;Rio de Janeiro;3304557;Capital;13
28427;2020;2020m09;Rio de Janeiro;3304557;Capital;29
28428;2020;2020m09;Rio de Janeiro;3304557;Capital;15
28429;2020;2020m09;Rio de Janeiro;3304557;Capital;12
28430;2020;2020m09;Rio de Janeiro;3304557;Capital;31
28431;2020;2020m09;Rio de Janeiro;3304557;Capital;15
28432;2020;2020m09;Rio de Janeiro;3304557;Capital;10
28433;2020;2020m09;Rio de Janeiro;3304557;Capital;31
28434;2020;2020m09;Rio de Janeiro;3304557;Capital;11
28435;2020;2020m09;Rio de Janeiro;3304557;Capital;49
28436;2020;2020m09;Rio de Janeiro;3304557;Capital;16
28437;2020;2020m09;Rio de Janeiro;3304557;Capital;19
28438;2020;2020m09;Rio de Janeiro;3304557;Capital;20
28439;2020;2020m09;Rio de Janeiro;3304557;Capital;55
28440;2020;2020m09;Rio de Janeiro;3304557;Capital;45
28441;2020;2020m09;Rio de Janeiro;3304557;Capital;52
28442;2020;2020m09;Rio de Janeiro;3304557;Capital;8
28443;2020;2020m09;Rio de Janeiro;3304557;Capital;6
28444;2020;2020m09;Rio de Janeiro;3304557;Capital;29
28445;2020;2020m09;Rio de Janeiro;3304557;Capital;40
28446;2020;2020m09;Rio de Janeiro;3304557;Capital;30
28447;2020;2020m09;Rio de Janeiro;3304557;Capital;9
28448;2020;2020m09;Rio de Janeiro;3304557;Capital;13
28449;2020;2020m09;Rio de Janeiro;3304557;Capital;9
28450;2020;2020m09;Rio de Janeiro;3304557;Capital;16
28451;2020;2020m09;Seropï¿½ï¿;3305554;Baixada Fluminense;10
28452;2020;2020m09;Itaguaï;3302007;Baixada Fluminense;4
28453;2020;2020m09;Paracambi;3303609;Baixada Fluminense;0
28454;2020;2020m09;Nova Iguaï¿;3303500;Baixada Fluminense;27
28455;2020;2020m09;Mesquita;3302858;Baixada Fluminense;21
28456;2020;2020m09;Belford Roxo;3300456;Baixada Fluminense;29
28457;2020;2020m09;Queimados;3304144;Baixada Fluminense;17
28458;2020;2020m09;Nova Iguaï¿;3303500;Baixada Fluminense;17
28459;2020;2020m09;Nilï¿½ï¿½;3303203;Baixada Fluminense;39
28460;2020;2020m09;Nova Iguaï¿;3303500;Baixada Fluminense;28
28461;2020;2020m09;Duque de Caxias;3301702;Baixada Fluminense;60
28462;2020;2020m09;Duque de Caxias;3301702;Baixada Fluminense;16
28463;2020;2020m09;Duque de Caxias;3301702;Baixada Fluminense;4
28464;2020;2020m09;Duque de Caxias;3301702;Baixada Fluminense;24
28465;2020;2020m09;Japeri;3302270;Baixada Fluminense;4
28466;2020;2020m09;Sï¿½ï¿½ï¿½o Joï¿½ï;3305109;Baixada Fluminense;96
28467;2020;2020m09;Magï;3302502;Baixada Fluminense;2
28468;2020;2020m09;Magï;3302502;Baixada Fluminense;11
28469;2020;2020m09;Guapimirim;3301850;Baixada Fluminense;3
28470;2020;2020m09;Tanguï;3305752;Interior;2
28471;2020;2020m09;Itaboraï;3301900;Interior;16
28472;2020;2020m09;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;15
28473;2020;2020m09;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;23
28474;2020;2020m09;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;29
28475;2020;2020m09;Sï¿½ï¿½ï¿½o;3304904;Grande Niterï¿;6
28476;2020;2020m09;Niterï¿;3303302;Grande Niterï¿;10
28477;2020;2020m09;Niterï¿;3303302;Grande Niterï¿;1
28478;2020;2020m09;Niterï¿;3303302;Grande Niterï¿;9
28479;2020;2020m09;Niterï¿;3303302;Grande Niterï¿;4
28480;2020;2020m09;Niterï¿;3303302;Grande Niterï¿;5
28481;2020;2020m09;Maricï;3302700;Grande Niterï¿;6
28482;2020;2020m09;Barra do Pirai;3300308;Interior;0
